model,val_roc_auc,train_roc_auc,val_accuracy,train_accuracy,val_f1_score,train_f1_score,features,preprocessing,C,class_weight,dual,fit_intercept,intercept_scaling,l1_ratio,max_iter,multi_class,n_jobs,penalty,random_state,solver,tol,verbose,warm_start,ccp_alpha,criterion,max_depth,max_features,max_leaf_nodes,min_impurity_decrease,min_impurity_split,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,presort,splitter,bootstrap,max_samples,n_estimators,oob_score,algorithm,leaf_size,metric,metric_params,n_neighbors,p,weights,break_ties,cache_size,coef0,decision_function_shape,degree,gamma,kernel,probability,shrinking,alpha,average,early_stopping,epsilon,eta0,learning_rate,loss,n_iter_no_change,power_t,shuffle,validation_fraction,base_estimator,objective,use_label_encoder,base_score,booster,colsample_bylevel,colsample_bynode,colsample_bytree,gpu_id,importance_type,interaction_constraints,max_delta_step,min_child_weight,missing,monotone_constraints,num_parallel_tree,reg_alpha,reg_lambda,scale_pos_weight,subsample,tree_method,validate_parameters,verbosity,eval_metric,class_prior,fit_prior,priors,var_smoothing,seed
RandomForestClassifier,0.8820568265972296,1.0,0.8255943123750278,0.9999259368982372,0.7058823529411765,0.7058823529411765,"SMOTED activites, clicks, activities*clicks, assessments, modules",,,,,,,,,,,,111.0,,,0.0,False,0.0,gini,,auto,,0.0,,1.0,2.0,0.0,,,True,,100.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XGBClassifier,0.8813769426516033,0.9998380080880642,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29378295993698544,,,,,,,binary:logistic,,,,,,0.746636571966248,,,,,10.0,,,,,,0.6232105134935711,0.9615600973068572,,,,logloss,,,,,
XGBClassifier,0.8812599174614777,1.0,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2706360956500273,,,,,,,binary:logistic,,,,,,0.4535800931216052,,,,,1.0,,,,,,1.9704462379387373,0.8343050020093093,,,,logloss,,,,,
XGBClassifier,0.8806528277343105,0.9999125868894162,,,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22348117728637393,,,,,,,binary:logistic,,,,,,0.43307303825547,,,,,4.0,,,,,,1.1683539300848027,0.6801053759819217,,,,logloss,,,,,
RandomForestClassifier,0.880268294038091,0.995343505847476,,,,,,,,balanced,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,0.4152062445886646,474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdaBoostClassifier,0.8800367206669784,0.923814082956022,0.8184847811597423,0.8459854855431402,0.7477616548317381,0.7477616548317381,"SMOTED activites, clicks, activities*clicks, assessments, modules",,,,,,,,,,,,111.0,,,,,,,,,,,,,,,,,,,50.0,,SAMME.R,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XGBClassifier,0.8795782832877919,0.9561024402114452,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15192492707514377,,,,,,,binary:logistic,,,,,,0.3406743798205503,,,,,10.0,,,,,,0.6943176874579471,0.3297668234222566,,,,error,,,,,
RandomForestClassifier,0.8792933855699382,0.9387417022517596,,,,,,,,balanced,,,,,,,,,,,,,,,,31.0,,,,,,,,,,,0.1,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8792761084448519,0.9387413916553572,,,,,,,,balanced,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,0.1,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8790742966190315,0.9991001705000272,,,,,,,,balanced,,,,,,,,,,,,,,,,39.0,,,,,,,,,,,0.534391494944726,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8788370631651256,0.938992530634942,,,,,,,,balanced_subsample,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,0.1,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8787797857687609,0.9389846262998792,,,,,,,,balanced_subsample,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,0.1,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8787227516523616,0.9995461661878082,,,,,,,,balanced_subsample,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,0.5842465507230784,326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8779211462932387,1.0,,,,,,,,balanced,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,0.99,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XGBClassifier,0.8778755716416594,0.9977678588945584,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1046969932564704,,,,,,,binary:logistic,,,,,,0.658519895551086,,,,,1.0,,,,,,0.5100844272404343,0.3043128850672882,,,,error,,,,,
RandomForestClassifier,0.8770229395197171,1.0,,,,,,,,balanced_subsample,,,,,,,,,,,,,,,,50.0,sqrt,,,,,,,,,,0.99,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8770081343633759,1.0,,,,,,,,balanced,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,0.99,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8768292295578913,1.0,,,,,,,,balanced_subsample,,,,,,,,,,,,,,,,39.0,,,,,,,,,,,0.8536939828134286,223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8760800658668033,1.0,,,,,,,,balanced_subsample,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,0.9589465966636672,211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8759427175111798,1.0,,,,,,,,,,,,,,,,,,,,,,,,38.0,sqrt,,,,,,,,,,0.984023429221986,481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8758633589362256,1.0,,,,,,,,balanced,,,,,,,,,,,,,,,,34.0,sqrt,,,,,,,,,,0.99,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.875580911682369,0.943446946238107,,,,,,,,balanced,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,0.149461878044626,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8747128394758994,0.9999815526017506,,,,,,,,balanced,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,0.920469548573406,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8739673344081078,0.8988012848296375,,,,,,,,balanced,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,0.1067525380060038,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8739150667753725,0.9982849348598004,,,,,,,,balanced_subsample,,,,,,,,,,,,,,,,25.0,sqrt,,,,,,,,,,0.5946323401790916,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8738037468639177,0.9997630994086432,,,,,,,,balanced_subsample,,,,,,,,,,,,,,,,29.0,sqrt,,,,,,,,,,0.7467866106014603,311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8737129155587329,0.8980491507229962,,,,,,,,balanced_subsample,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,0.1,495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8732624394620329,0.938670676416552,,,,,,,,balanced,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,0.1198313652952207,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8731687149649976,0.9979519195413388,,,,,,,,balanced,,,,,,,,,,,,,,,,49.0,sqrt,,,,,,,,,,0.4138037373200788,477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.87309466365985,0.9981749943556888,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,0.6194506670794393,495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XGBClassifier,0.8722069933556561,0.9999559827601534,,,,,,,,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28985371222334416,,,,,,,binary:logistic,,,,,,0.3637075057136415,,,,,2.0,,,,,,0.7074886811610557,0.5677491429856629,,,,error,,,,,
RandomForestClassifier,0.8720196259510646,0.9999984469650964,,,,,,,,balanced,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,0.921464983622041,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.871357366333375,0.9962888302012786,,,,,,,,balanced,,,,,,,,,,,,,,,,33.0,sqrt,,,,,,,,,,0.3940557875652561,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8709267320070987,0.944103210687237,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,0.1195852247275698,476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8708531089905982,0.8943649368535131,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,0.1,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.86969311548854,0.9779876809356032,,,,,,,,,,,,,,,,,,,,,,,,38.0,sqrt,,,,,,,,,,0.1769729233792915,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XGBClassifier,0.8693276636987539,0.9978776185601426,0.8182626083092646,0.9794104577099688,0.7225237449118046,0.7225237449118046,"SMOTED activites, clicks, activities*clicks, assessments, modules",normalized,,,,,,,,,8.0,,111.0,,,,,,,6.0,,,,,,,,,,,,100.0,,,,,,,,,,,,,,0,,,,,,,,,0.300000012,,,,,,,binary:logistic,False,0.5,gbtree,1.0,1.0,1.0,-1.0,gain,,0.0,1.0,,(),1.0,0.0,1.0,1.0,1.0,exact,1.0,,logloss,,,,,
RandomForestClassifier,0.8685408462208435,1.0,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,0.9895431293332944,488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.868504316465764,0.9006543134251617,,,,,,,,balanced_subsample,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,0.9312385769434132,485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XGBClassifier,0.8684623194271125,0.9998059641275514,,,,,,,,,,,,,,,,,,,,,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24862517465183923,,,,,,,binary:logistic,,,,,,0.4415298937824075,,,,,4.0,,,,,,1.675148468700464,0.4724151601446173,,,,logloss,,,,,
RandomForestClassifier,0.8670045335368152,0.8992393808102821,,,,,,,,balanced,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,0.9744737321821686,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8658891922973821,1.0,,,,,,,,,,,,,,,,,,,,,,,,50.0,log2,,,,,,,,,,0.94084660869517,393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8657582104895671,1.0,,,,,,,,balanced,,,,,,,,,,,,,,,,46.0,sqrt,,,,,,,,,,0.974532915247216,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8655336043985343,0.963216644318734,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,0.2116107657614233,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8651171406350034,0.9771408212235808,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,0.2634439839594089,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XGBClassifier,0.8643110222119318,0.9478686570669308,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29999999999999993,,,,,,,binary:logistic,,,,,,1.0,,,,,10.0,,,,,,0.5,0.3,,,,logloss,,,,,
RandomForestClassifier,0.863891318191025,0.9999682213465372,,,,,,,,,,,,,,,,,,,,,,,,50.0,sqrt,,,,,,,,,,0.7389415570462943,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8637602025267376,0.9997317090088078,,,,,,,,,,,,,,,,,,,,,,,,22.0,sqrt,,,,,,,,,,0.8947441012295354,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8637298018503813,0.9982077030072232,,,,,,,,balanced,,,,,,,,,,,,,,,,19.0,sqrt,,,,,,,,,,0.977142247711098,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8635525245834117,0.9474358994773868,,,,,,,,balanced,,,,,,,,,,,,,,,,49.0,log2,,,,,,,,,,0.1016728689652605,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8628112271058187,0.9027841914570852,,,,,,,,balanced_subsample,,,,,,,,,,,,,,,,5.0,sqrt,,,,,,,,,,0.1075416831929599,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8619806194167201,0.921557544939266,,,,,,,,,,,,,,,,,,,,,,,,9.0,sqrt,,,,,,,,,,0.1019301421140123,413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8598962164055736,0.9983128207077736,,,,,,,,balanced,,,,,,,,,,,,,,,,50.0,log2,,,,,,,,,,0.4289169515608524,498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8587191302029314,0.997762137694992,,,,,,,,balanced,,,,,,,,,,,,,,,,22.0,log2,,,,,,,,,,0.947553378221407,499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.858599144349064,0.9990055454119952,,,,,,,,balanced_subsample,,,,,,,,,,,,,,,,36.0,log2,,,,,,,,,,0.6562494559965458,271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8576540406106817,0.9999998088284916,,,,,,,,balanced,,,,,,,,,,,,,,,,50.0,log2,,,,,,,,,,0.99,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DecisionTreeClassifier,0.8568948467988752,0.9262155956972262,,,,,,,,balanced,,,,,,,,,,,,,,,entropy,7.0,,,,,,,,,best,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.856273392822282,0.9989852355724956,,,,,,,,balanced_subsample,,,,,,,,,,,,,,,,28.0,log2,,,,,,,,,,0.952044316979447,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8561389068196213,0.8890666325405483,,,,,,,,,,,,,,,,,,,,,,,,5.0,sqrt,,,,,,,,,,0.99,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DecisionTreeClassifier,0.8559467811468615,0.8900514810556721,,,,,,,,,,,,,,,,,,,,,,,gini,5.0,,,,,,,,,best,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DecisionTreeClassifier,0.855824023324915,0.8992629090113874,,,,,,,,balanced,,,,,,,,,,,,,,,entropy,7.0,,,,,,,,,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DecisionTreeClassifier,0.8543078428062933,0.8791708200769217,,,,,,,,,,,,,,,,,,,,,,,entropy,6.0,,,,,,,,,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DecisionTreeClassifier,0.8543069404679633,0.8791708200769217,,,,,,,,balanced,,,,,,,,,,,,,,,entropy,6.0,,,,,,,,,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DecisionTreeClassifier,0.8514844925196153,0.8668053879152482,,,,,,,,,,,,,,,,,,,,,,,entropy,5.0,,,,,,,,,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8507385327659308,0.9784658567885772,,,,,,,,balanced_subsample,,,,,,,,,,,,,,,,15.0,log2,,,,,,,,,,0.4219419520548242,331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8505391008013025,0.8761880064251955,,,,,,,,balanced,,,,,,,,,,,,,,,,5.0,sqrt,,,,,,,,,,0.1623716481540384,472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdaBoostClassifier,0.8505377564218508,0.8805434507681096,0.790935347700511,0.8026725031678378,0.7169924812030075,0.7169924812030075,"SMOTED activites, clicks, activities*clicks, assessments, modules",normalized,,,,,,,,,,,111.0,,,,,,,,,,,,,,,,,,,50.0,,SAMME.R,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8488946473485017,1.0,0.805820928682515,1.0,0.6666666666666667,0.6666666666666667,"SMOTED activites, clicks, activities*clicks, assessments, modules",normalized,,,,,,,,,,,111.0,,,0.0,False,0.0,gini,,auto,,0.0,,1.0,2.0,0.0,,,True,,100.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DecisionTreeClassifier,0.8487311265322501,0.8667966431952543,,,,,,,,,,,,,,,,,,,,,,,gini,5.0,,,,,,,,,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8479665466486886,0.9826618987669444,,,,,,,,,,,,,,,,,,,,,,,,50.0,log2,,,,,,,,,,0.2418784682251232,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DecisionTreeClassifier,0.8447893676943768,0.9003596083639333,,,,,,,,balanced,,,,,,,,,,,,,,,gini,7.0,,,,,,,,,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8444931765309689,0.8901897697372748,,,,,,,,,,,,,,,,,,,,,,,,6.0,log2,,,,,,,,,,0.964919742664019,493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8428744863306358,0.890595007202783,,,,,,,,balanced_subsample,,,,,,,,,,,,,,,,5.0,log2,,,,,,,,,,0.6564782822258828,475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DecisionTreeClassifier,0.8414671160625616,0.8551795447388588,0.8029326816263053,0.8086209450451785,0.698401904114247,0.698401904114247,"SMOTED activites, clicks, activities*clicks, assessments, modules",,,balanced,,,,,,,,,111.0,,,,,0.0,entropy,5.0,,,0.0,,1.0,2.0,0.0,deprecated,best,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RandomForestClassifier,0.8403478638135143,0.8835352853940146,,,,,,,,balanced,,,,,,,,,,,,,,,,6.0,log2,,,,,,,,,,0.6180356365748637,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DecisionTreeClassifier,0.8365725117487224,0.863774644658702,,,,,,,,balanced,,,,,,,,,,,,,,,entropy,5.0,,,,,,,,,best,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DecisionTreeClassifier,0.836482452607123,0.884123415469833,,,,,,,,balanced,,,,,,,,,,,,,,,entropy,6.0,,,,,,,,,best,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DecisionTreeClassifier,0.82864143262601,0.8877925837811131,,,,,,,,balanced,,,,,,,,,,,,,,,gini,6.0,,,,,,,,,best,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,0.8273109107476205,0.8473028224514332,0.7849366807376139,0.7989186787142646,0.6398809523809523,0.6398809523809523,"SMOTED activites, clicks, activities*clicks, assessments, modules",,1.0,,False,True,1.0,,100.0,auto,,l2,111.0,liblinear,0.0001,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVC,0.8259522290059143,0.8753165179573172,0.7822706065318819,0.8145459931861946,0.6578212290502793,0.6578212290502793,"SMOTED activites, clicks, activities*clicks, assessments, modules",,1.0,,,,,,-1.0,,,,111.0,,0.001,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,200.0,0.0,ovr,3.0,scale,rbf,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DecisionTreeClassifier,0.8256868679834521,0.9059855434189964,,,,,,,,,,,,,,,,,,,,,,,entropy,7.0,,,,,,,,,best,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XGBClassifier,0.8243740956712178,0.9997120479152268,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0574532400993164,,,,,,,binary:hinge,,,,,,0.6515472130131442,,,,,7.0,,,,,,1.950073165998157,0.8164237932208208,,,,logloss,,,,,
XGBClassifier,0.8233395515060026,1.0,,,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061014274076368946,,,,,,,binary:hinge,,,,,,0.9981385121486523,,,,,1.0,,,,,,1.6648143710972243,0.915464912398534,,,,logloss,,,,,
LogisticRegression,0.8167430542994919,0.8158579866274008,0.77671628526994,0.7772181898977929,0.6526097476667818,0.6526097476667818,"SMOTED activites, clicks, activities*clicks, assessments, modules",normalized,1.0,,False,True,1.0,,100.0,auto,,l2,111.0,liblinear,0.0001,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVC,0.8140421144415285,0.9289244027295722,0.7696067540546545,0.8620204414160865,0.6382978723404255,0.6382978723404255,"SMOTED activites, clicks, activities*clicks, assessments, modules",normalized,1.0,,,,,,-1.0,,,,111.0,,0.001,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,200.0,0.0,ovr,3.0,scale,rbf,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XGBClassifier,0.8124502386950276,0.999827228749136,,,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05101944854055706,,,,,,,binary:hinge,,,,,,0.3111345511561921,,,,,5.0,,,,,,1.8264514855249283,0.9855690838677812,,,,error,,,,,
DecisionTreeClassifier,0.8091672845990749,0.8165246670050688,,,,,,,,,,,,,,,,,,,,,,,gini,3.0,,,,,,,,,best,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DecisionTreeClassifier,0.8014423015554503,0.957921292675675,,,,,,,,balanced,,,,,,,,,,,,,,,entropy,10.0,,,,,,,,,best,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DecisionTreeClassifier,0.7956108536453877,0.9368379925060728,,,,,,,,,,,,,,,,,,,,,,,entropy,10.0,,,,,,,,,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XGBClassifier,0.7894706007556287,0.9999424095830454,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29803924546595295,,,,,,,binary:hinge,,,,,,0.6607522075473179,,,,,9.0,,,,,,1.221060885544739,0.980752270557169,,,,error,,,,,
DecisionTreeClassifier,0.7889559627047644,0.895249891984794,,,,,,,,,,,,,,,,,,,,,,,gini,8.0,sqrt,,,,,,,,best,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
